age,job,marital,education,default,housing,loan,contact,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
42,1,1,2,0,1,1,2,236,1,0,0,1,1.4,94.465,-41.8,4.958,5228.1,no
30,1,2,3,1,2,1,1,288,1,0,0,1,-0.1,93.2,-42,4.153,5195.8,no
27,2,2,2,1,2,1,1,111,1,0,0,1,-1.7,94.027,-38.3,0.9,4991.6,no
23,1,1,3,1,2,1,1,87,1,0,0,1,1.4,93.444,-36.1,4.964,5228.1,no
43,1,1,2,0,2,1,2,193,1,0,0,1,1.1,93.994,-36.4,4.857,5191,no
59,1,1,2,0,2,2,2,318,1,0,0,1,1.1,93.994,-36.4,4.857,5191,no
31,1,2,3,1,1,1,1,209,1,0,2,2,-1.7,94.027,-38.3,0.898,4991.6,no
43,1,1,2,1,1,1,2,173,2,0,0,1,1.1,93.994,-36.4,4.858,5191,no
52,1,1,2,1,2,1,2,503,2,0,0,1,1.1,93.994,-36.4,4.857,5191,no
26,1,2,2,0,2,2,2,127,1,0,0,1,1.4,93.918,-42.7,4.963,5228.1,no
24,1,1,2,1,2,2,2,101,6,0,0,1,1.1,93.994,-36.4,4.855,5191,no
35,1,2,2,1,1,1,1,370,1,0,1,2,-0.1,93.2,-42,4.076,5195.8,no
59,1,1,4,1,1,1,1,1207,4,0,1,2,-1.7,94.055,-39.8,0.742,4991.6,yes
28,1,1,2,0,1,1,2,262,1,0,0,1,1.1,93.994,-36.4,4.855,5191,no
37,1,2,2,1,1,1,2,211,2,0,0,1,1.1,93.994,-36.4,4.857,5191,no
46,1,1,4,1,1,1,1,609,1,0,1,2,-1.8,93.075,-47.1,1.405,5099.1,no
26,1,2,3,1,2,1,1,806,3,6,2,3,-1.7,94.215,-40.3,0.861,4991.6,yes
40,1,1,3,1,2,1,1,77,6,0,0,1,1.4,93.444,-36.1,4.963,5228.1,no
56,1,1,2,0,2,1,1,335,2,0,0,1,1.4,93.918,-42.7,4.961,5228.1,no
40,1,1,3,1,2,1,1,459,1,0,0,1,-1.8,92.893,-46.2,1.344,5099.1,no
29,1,2,3,1,2,2,2,266,2,0,0,1,1.1,93.994,-36.4,4.859,5191,no
28,1,2,2,1,2,1,1,225,1,0,1,2,-1.8,92.893,-46.2,1.266,5099.1,no
48,1,2,0,0,1,1,2,257,7,0,0,1,1.1,93.994,-36.4,4.86,5191,no
28,2,2,3,1,2,1,1,434,1,0,0,1,-1.8,92.893,-46.2,1.244,5099.1,no
33,1,1,4,1,1,1,2,191,4,0,0,1,1.1,93.994,-36.4,4.86,5191,no
56,1,1,3,1,2,2,2,82,1,0,0,1,1.4,94.465,-41.8,4.961,5228.1,no
57,3,1,2,1,1,1,1,388,4,0,0,1,1.4,93.444,-36.1,4.965,5228.1,yes
24,1,2,2,0,2,1,2,15,1,0,0,1,1.4,93.918,-42.7,4.958,5228.1,no
39,1,1,3,1,1,1,2,17,2,0,0,1,1.1,93.994,-36.4,4.858,5191,no
40,1,1,0,1,2,2,2,155,1,0,0,1,1.1,93.994,-36.4,4.857,5191,no
54,1,3,0,0,2,1,2,339,3,0,0,1,1.4,94.465,-41.8,4.958,5228.1,no
25,1,2,3,1,1,1,2,188,2,0,0,1,1.4,94.465,-41.8,4.864,5228.1,no
36,1,1,2,0,1,1,1,951,3,0,1,2,-1.8,92.893,-46.2,1.281,5099.1,yes
48,1,1,3,1,2,1,1,288,1,0,0,1,-0.1,93.2,-42,4.12,5195.8,no
32,1,2,3,1,2,1,1,206,1,0,0,1,1.4,93.444,-36.1,4.964,5228.1,no
48,1,1,3,1,2,2,1,154,2,0,0,1,1.4,93.918,-42.7,4.963,5228.1,no
30,1,1,3,0,2,1,2,72,3,0,0,1,1.1,93.994,-36.4,4.858,5191,no
41,1,3,2,1,1,1,2,293,2,0,0,1,1.1,93.994,-36.4,4.857,5191,no
54,3,3,2,0,2,1,1,141,1,0,0,1,1.4,93.918,-42.7,4.962,5228.1,no
29,1,2,3,1,2,1,1,215,1,0,0,1,-1.8,93.369,-34.8,0.639,5008.7,yes
28,1,2,2,1,2,1,2,102,2,0,0,1,1.4,94.465,-41.8,4.865,5228.1,no
30,1,1,3,1,1,1,2,178,2,0,0,1,1.1,93.994,-36.4,4.857,5191,no
54,1,1,3,1,2,1,2,461,3,0,0,1,1.1,93.994,-36.4,4.855,5191,no
33,1,1,2,0,1,1,2,82,1,0,0,1,1.1,93.994,-36.4,4.857,5191,no
38,1,1,2,1,1,1,1,204,1,11,1,3,-1.8,92.893,-46.2,1.281,5099.1,no
46,1,3,2,1,2,1,2,143,8,0,0,1,1.4,94.465,-41.8,4.864,5228.1,no
38,1,3,3,1,1,1,2,50,3,0,0,1,1.4,94.465,-41.8,4.959,5228.1,no
38,1,1,2,1,1,1,1,81,1,0,0,1,1.4,93.918,-42.7,4.968,5228.1,no
33,1,1,2,1,2,1,2,233,1,0,0,1,1.1,93.994,-36.4,4.856,5191,no
25,1,1,3,1,1,1,2,56,1,0,0,1,1.1,93.994,-36.4,4.864,5191,no
29,1,2,3,0,2,1,1,104,10,0,0,1,-1.8,92.893,-46.2,1.25,5099.1,no
60,1,1,4,0,1,1,2,55,15,0,0,1,1.4,93.918,-42.7,4.961,5228.1,no
57,1,1,2,1,2,1,1,126,2,0,0,1,-1.8,92.893,-46.2,1.244,5099.1,no
36,1,2,3,1,1,1,1,142,1,0,0,1,1.4,93.444,-36.1,4.965,5228.1,no
54,1,1,3,1,1,1,1,9,5,0,0,1,1.4,93.918,-42.7,4.968,5228.1,no
25,1,2,3,1,1,1,2,247,3,0,0,1,1.1,93.994,-36.4,4.856,5191,no
41,1,1,3,1,1,1,2,130,4,0,0,1,1.1,93.994,-36.4,4.856,5191,no
54,1,1,3,1,2,1,1,336,1,0,0,1,-1.8,93.075,-47.1,1.405,5099.1,no
39,1,3,2,0,1,1,1,101,1,0,0,1,-1.8,92.893,-46.2,1.281,5099.1,no
55,1,3,3,0,1,1,1,56,1,0,1,2,-1.8,92.893,-46.2,1.313,5099.1,no
40,1,1,2,1,1,1,2,160,3,0,0,1,1.1,93.994,-36.4,4.857,5191,no
43,2,1,3,0,2,1,2,424,1,0,0,1,1.1,93.994,-36.4,4.857,5191,no
81,3,1,2,1,1,1,1,617,2,0,0,1,-1.8,92.893,-46.2,1.354,5099.1,yes
43,1,3,4,1,2,1,1,143,1,0,0,1,-1.8,92.893,-46.2,1.264,5099.1,no
34,1,1,2,1,2,1,1,238,1,6,2,3,-1.7,94.055,-39.8,0.704,4991.6,yes
42,1,1,2,1,2,1,1,188,1,0,0,1,1.4,93.444,-36.1,4.968,5228.1,no
30,1,1,2,1,1,1,1,154,2,0,0,1,-0.1,93.2,-42,4.153,5195.8,no
24,1,2,2,0,1,2,2,222,2,0,0,1,1.4,94.465,-41.8,4.865,5228.1,no
51,0,1,0,0,2,1,1,10,5,0,0,1,1.4,93.444,-36.1,4.963,5228.1,no
42,1,1,2,1,1,1,1,632,5,10,1,3,-1.8,92.893,-46.2,1.344,5099.1,no
51,1,1,2,0,1,2,2,91,7,0,0,1,1.1,93.994,-36.4,4.859,5191,no
38,1,1,2,0,1,1,1,90,3,0,0,1,1.4,93.918,-42.7,4.962,5228.1,no
45,1,1,2,0,2,2,1,187,1,0,0,1,1.4,93.444,-36.1,4.965,5228.1,no
51,1,3,3,0,1,1,2,86,1,0,0,1,1.4,93.444,-36.1,4.963,5228.1,no
44,1,1,3,0,1,1,2,165,6,0,0,1,1.1,93.994,-36.4,4.859,5191,no
52,1,1,2,1,2,1,1,102,1,0,0,1,-0.1,93.2,-42,4.021,5195.8,no
49,1,1,3,1,2,1,2,212,1,0,0,1,1.1,93.994,-36.4,4.857,5191,no
49,1,1,4,1,2,1,2,57,1,0,0,1,1.1,93.994,-36.4,4.856,5191,no
52,0,1,2,1,1,1,2,54,4,0,0,1,1.1,93.994,-36.4,4.864,5191,no
32,1,1,3,1,1,1,1,73,4,0,0,1,-0.1,93.2,-42,4.076,5195.8,no
27,1,1,2,1,1,1,1,184,3,0,0,1,1.4,93.918,-42.7,4.963,5228.1,no
44,1,3,2,1,2,1,1,173,8,0,1,2,-1.8,92.893,-46.2,1.291,5099.1,no
33,1,2,3,1,1,1,1,6,7,0,0,1,-1.8,92.893,-46.2,1.281,5099.1,no
30,1,1,2,1,1,1,1,70,2,0,0,1,1.4,93.918,-42.7,4.961,5228.1,no
32,1,2,3,1,2,1,1,96,1,0,0,1,1.4,93.918,-42.7,4.958,5228.1,no
36,1,1,4,0,2,2,2,102,3,0,0,1,1.4,94.465,-41.8,4.961,5228.1,no
49,2,1,2,1,2,1,1,98,1,0,0,1,1.4,93.918,-42.7,4.963,5228.1,no
48,1,2,2,0,2,2,1,106,2,0,0,1,-1.8,92.893,-46.2,1.266,5099.1,no
48,1,1,4,1,2,1,1,336,8,0,0,1,1.4,93.444,-36.1,4.964,5228.1,yes
42,1,1,2,1,1,1,2,456,2,0,0,1,1.1,93.994,-36.4,4.857,5191,no
28,1,1,2,1,2,1,1,293,3,0,0,1,-1.8,92.893,-46.2,1.334,5099.1,no
52,1,1,3,0,2,2,1,118,1,0,0,1,1.4,93.444,-36.1,4.968,5228.1,no
23,1,2,3,1,2,1,1,314,2,0,0,1,1.4,93.918,-42.7,4.961,5228.1,no
36,1,1,2,1,2,1,2,167,1,0,0,1,1.1,93.994,-36.4,4.858,5191,no
43,1,3,3,0,1,1,1,111,2,0,0,1,1.4,93.444,-36.1,4.966,5228.1,no
31,1,3,2,0,2,1,1,236,1,0,0,1,-1.8,92.893,-46.2,1.327,5099.1,no
49,2,1,2,1,2,1,1,155,2,0,0,1,1.4,93.444,-36.1,4.964,5228.1,no
36,1,1,2,1,2,1,1,80,3,0,0,1,1.4,93.918,-42.7,4.962,5228.1,no
47,1,3,2,1,1,1,2,241,2,0,0,1,1.1,93.994,-36.4,4.855,5191,no
31,1,2,4,1,0,0,1,202,7,0,0,1,1.4,93.444,-36.1,4.963,5228.1,no
46,1,1,4,0,1,1,2,88,1,0,0,1,1.4,94.465,-41.8,4.961,5228.1,no
54,1,1,2,0,2,1,1,439,3,0,0,1,1.4,93.444,-36.1,4.966,5228.1,no
35,1,1,3,1,1,1,1,322,3,0,0,1,-1.8,92.893,-46.2,1.27,5099.1,no
37,1,3,2,1,1,1,2,51,10,0,0,1,1.1,93.994,-36.4,4.86,5191,no
44,1,1,2,0,2,1,2,147,1,0,0,1,1.4,94.465,-41.8,4.865,5228.1,no
30,2,1,2,1,1,1,1,417,1,3,1,3,-1.8,92.893,-46.2,1.354,5099.1,yes
33,1,2,2,1,2,1,1,498,5,0,0,1,1.4,93.918,-42.7,4.961,5228.1,no
57,1,3,0,1,1,1,1,405,3,0,0,1,-1.8,92.893,-46.2,1.313,5099.1,no
39,1,2,0,1,1,2,2,219,4,0,0,1,1.1,93.994,-36.4,4.857,5191,no
43,2,1,2,1,1,1,1,117,2,0,0,1,-1.8,92.893,-46.2,1.334,5099.1,no
32,1,1,2,1,0,0,2,72,2,0,0,1,1.1,93.994,-36.4,4.857,5191,no
29,1,2,3,1,1,1,1,68,2,0,0,1,-1.8,92.893,-46.2,1.244,5099.1,no
35,1,3,2,1,2,2,2,82,2,0,1,2,-1.8,92.893,-46.2,1.299,5099.1,no
47,1,1,2,1,1,1,1,99,2,0,0,1,-1.8,92.893,-46.2,1.27,5099.1,no
37,1,1,3,1,2,1,1,252,1,0,0,1,-0.1,93.2,-42,4.076,5195.8,no
35,1,2,3,0,1,1,1,712,1,0,0,1,-1.8,93.075,-47.1,1.405,5099.1,no
37,1,1,2,1,2,2,1,171,1,0,0,1,1.4,93.918,-42.7,4.963,5228.1,no
36,1,1,2,0,2,1,1,112,2,0,0,1,1.4,93.444,-36.1,4.964,5228.1,no
50,1,1,2,1,1,1,1,84,1,0,0,1,1.4,93.444,-36.1,4.968,5228.1,no
30,1,2,3,1,1,1,1,135,1,0,0,1,1.4,93.444,-36.1,4.965,5228.1,no
33,1,1,2,1,2,1,1,132,1,0,0,1,1.4,93.918,-42.7,4.961,5228.1,no
37,1,2,2,1,1,2,1,223,6,0,0,1,1.4,93.918,-42.7,4.961,5228.1,no
45,1,3,3,1,1,2,1,133,1,0,0,1,-1.8,92.893,-46.2,1.25,5099.1,no
30,1,2,3,1,1,1,1,258,2,0,1,2,-0.1,93.2,-42,4.021,5195.8,no
51,1,3,3,1,1,1,1,345,2,0,0,1,-1.8,92.893,-46.2,1.334,5099.1,no
49,1,2,2,1,1,1,2,58,10,0,0,1,1.1,93.994,-36.4,4.858,5191,no
31,1,2,3,1,2,1,1,958,5,0,0,1,1.4,93.444,-36.1,4.962,5228.1,no
40,1,2,3,1,2,1,1,250,1,0,0,1,1.4,93.918,-42.7,4.962,5228.1,no
41,1,1,4,1,1,2,1,898,2,0,0,1,1.4,93.444,-36.1,4.963,5228.1,no
58,3,1,2,1,2,1,1,185,1,2,1,3,-1.8,93.075,-47.1,1.365,5099.1,no
49,1,1,2,0,2,1,2,282,1,0,0,1,1.1,93.994,-36.4,4.86,5191,no
39,1,3,4,1,2,1,2,135,1,0,0,1,1.1,93.994,-36.4,4.855,5191,no
48,1,1,2,1,1,2,2,175,1,0,0,1,1.1,93.994,-36.4,4.857,5191,no
50,1,1,2,0,1,1,1,235,2,0,0,1,1.4,93.918,-42.7,4.958,5228.1,no
54,1,1,0,1,2,1,1,99,3,0,0,1,1.4,93.444,-36.1,4.964,5228.1,no
38,1,1,0,0,1,2,2,181,1,0,0,1,1.1,93.994,-36.4,4.856,5191,no
51,1,1,2,1,1,1,1,132,2,0,0,1,1.4,93.444,-36.1,4.968,5228.1,no
36,1,2,3,0,1,1,2,117,4,0,0,1,1.1,93.994,-36.4,4.859,5191,no
35,1,1,2,1,2,1,1,372,2,0,0,1,-0.1,93.2,-42,4.153,5195.8,no
44,1,1,2,1,1,1,1,126,1,0,0,1,1.4,93.444,-36.1,4.965,5228.1,no
43,1,1,2,1,1,2,1,69,1,0,1,2,-1.8,92.893,-46.2,1.281,5099.1,no
30,1,2,3,1,1,1,1,183,7,0,0,1,1.4,93.444,-36.1,4.963,5228.1,no
41,1,3,2,1,2,1,2,270,1,0,0,1,1.1,93.994,-36.4,4.856,5191,no
27,1,2,3,1,2,1,2,134,2,0,0,1,1.1,93.994,-36.4,4.856,5191,no
45,1,1,2,1,2,2,1,449,2,5,3,3,-1.1,94.767,-50.8,1.05,4963.6,yes
26,1,2,2,1,2,1,2,160,3,0,0,1,1.1,93.994,-36.4,4.864,5191,no
36,1,1,4,1,0,0,2,155,2,0,0,1,1.1,93.994,-36.4,4.857,5191,no
24,2,2,2,1,1,1,1,115,1,0,1,2,-2.9,92.469,-33.6,1.029,5076.2,no
46,1,1,3,1,2,1,1,205,6,0,0,1,-0.1,93.2,-42,4.076,5195.8,no
61,1,1,2,1,2,2,1,403,1,3,2,3,-1.8,93.876,-40,0.695,5008.7,yes
50,1,3,2,1,1,1,2,145,4,0,0,1,1.1,93.994,-36.4,4.857,5191,no
49,1,1,4,0,2,1,2,82,9,0,0,1,1.1,93.994,-36.4,4.856,5191,no
55,1,1,2,1,2,1,1,548,1,0,1,2,-1.8,93.075,-47.1,1.405,5099.1,no
54,1,1,2,1,2,1,1,109,2,0,0,1,1.4,93.444,-36.1,4.964,5228.1,no
40,1,3,2,1,2,1,1,207,3,0,0,1,1.4,93.918,-42.7,4.962,5228.1,no
58,1,1,2,0,2,2,1,173,1,0,0,1,-1.8,92.893,-46.2,1.281,5099.1,no
58,1,1,3,1,1,1,2,175,1,0,0,1,1.4,93.918,-42.7,4.963,5228.1,no
36,1,2,3,1,2,1,1,379,1,0,0,1,1.4,93.444,-36.1,4.963,5228.1,no
30,1,2,3,1,2,1,1,105,1,0,0,1,1.4,93.444,-36.1,4.964,5228.1,no
45,1,2,3,1,2,1,1,544,1,0,0,1,1.4,93.918,-42.7,4.958,5228.1,no
40,1,1,3,1,2,1,1,401,1,0,1,2,-0.1,93.2,-42,4.021,5195.8,no
42,1,1,3,1,1,1,1,84,2,0,0,1,1.4,93.918,-42.7,4.962,5228.1,no
43,1,1,0,1,2,1,1,128,7,0,0,1,-1.8,92.893,-46.2,1.291,5099.1,no
24,2,2,2,0,1,1,1,86,1,0,0,1,1.4,93.918,-42.7,4.962,5228.1,no
49,1,1,3,1,1,1,1,549,3,0,0,1,1.4,93.918,-42.7,4.962,5228.1,no
55,2,1,2,1,2,1,2,6,1,0,0,1,-1.1,94.199,-37.5,0.879,4963.6,no
49,1,1,2,1,2,1,1,183,1,0,0,1,1.4,93.444,-36.1,4.966,5228.1,no
48,1,1,2,1,1,2,2,291,1,0,0,1,1.4,94.465,-41.8,4.864,5228.1,no
49,1,1,2,1,1,1,1,151,1,0,0,1,1.4,93.444,-36.1,4.966,5228.1,no
40,1,1,2,0,2,1,2,98,1,0,0,1,1.1,93.994,-36.4,4.857,5191,no
35,1,1,2,1,1,1,1,301,2,0,0,1,-1.8,92.893,-46.2,1.313,5099.1,no
32,1,2,4,1,2,1,2,16,11,0,0,1,1.1,93.994,-36.4,4.857,5191,no
67,1,3,4,1,2,1,1,655,2,5,5,3,-1.1,94.767,-50.8,1.039,4963.6,yes
41,1,1,3,1,2,2,1,170,4,0,0,1,-1.8,92.893,-46.2,1.313,5099.1,no
73,3,1,3,1,2,1,1,179,1,0,0,1,-1.8,92.843,-50,1.531,5099.1,yes
32,1,2,2,1,1,1,2,73,7,0,0,1,1.1,93.994,-36.4,4.858,5191,no
33,1,1,3,1,2,1,1,113,3,0,0,1,1.4,93.444,-36.1,4.964,5228.1,no
36,1,1,4,1,2,1,2,86,4,0,0,1,-1.8,92.893,-46.2,1.27,5099.1,no
40,1,1,4,1,2,1,1,180,1,0,1,2,-0.1,93.2,-42,4.076,5195.8,no
25,1,2,2,1,2,2,1,212,2,0,0,1,1.4,93.918,-42.7,4.962,5228.1,no
60,1,1,0,1,1,1,1,130,2,0,0,1,-2.9,92.201,-31.4,0.883,5076.2,no
45,1,1,3,1,2,1,1,391,1,0,0,1,1.4,93.918,-42.7,4.968,5228.1,no
33,1,1,3,1,1,1,2,91,2,0,0,1,-0.1,93.2,-42,4.12,5195.8,no
31,1,1,3,1,2,1,1,280,7,0,0,1,1.4,93.444,-36.1,4.963,5228.1,no
48,1,1,3,0,2,1,2,750,2,0,0,1,1.1,93.994,-36.4,4.86,5191,no
42,1,1,3,1,2,1,1,257,1,0,0,1,-1.8,93.075,-47.1,1.405,5099.1,no
40,1,1,3,1,1,2,1,454,3,0,0,1,1.4,93.444,-36.1,4.966,5228.1,no
30,1,1,3,1,1,1,1,171,1,7,1,3,-1.7,94.055,-39.8,0.748,4991.6,no
41,1,1,2,0,1,1,2,38,1,0,0,1,1.4,94.465,-41.8,4.864,5228.1,no
36,1,1,2,1,0,0,1,23,14,0,0,1,1.4,93.444,-36.1,4.965,5228.1,no
41,1,3,2,1,1,1,1,268,1,0,0,1,-0.1,93.2,-42,4.076,5195.8,no
60,0,1,3,1,1,2,2,112,1,0,0,1,1.1,93.994,-36.4,4.86,5191,no
32,1,2,2,1,0,0,1,363,1,0,1,2,-1.8,92.893,-46.2,1.281,5099.1,no
44,1,2,4,1,2,1,1,775,5,0,1,2,-1.8,92.893,-46.2,1.354,5099.1,yes
25,1,1,2,1,2,1,1,164,1,0,0,1,1.4,93.918,-42.7,4.957,5228.1,no
30,1,1,2,1,1,1,1,988,1,0,0,1,1.4,93.918,-42.7,4.963,5228.1,yes
25,1,1,3,1,2,1,2,109,1,0,0,1,1.4,94.465,-41.8,4.967,5228.1,no
31,1,3,3,1,2,1,1,132,1,0,0,1,1.4,93.444,-36.1,4.963,5228.1,no
44,1,1,2,1,0,0,2,471,3,0,0,1,1.4,94.465,-41.8,4.866,5228.1,no
29,1,2,3,1,1,1,1,259,1,0,0,1,1.4,93.918,-42.7,4.963,5228.1,no
47,1,1,3,1,1,1,2,42,1,0,0,1,1.1,93.994,-36.4,4.855,5191,no
18,2,2,0,1,1,1,1,385,1,3,1,3,-3.4,92.379,-29.8,0.809,5017.5,yes
25,1,1,2,1,1,2,2,125,4,0,0,1,1.1,93.994,-36.4,4.856,5191,no
29,1,1,4,1,1,1,2,886,3,0,0,1,1.1,93.994,-36.4,4.864,5191,yes
53,0,1,0,0,1,1,1,51,4,0,0,1,1.4,93.444,-36.1,4.965,5228.1,no
36,1,1,2,0,1,1,1,406,1,0,0,1,1.4,93.444,-36.1,4.964,5228.1,no
45,1,2,2,1,1,1,2,185,1,0,0,1,1.4,94.465,-41.8,4.865,5228.1,no
31,1,2,3,1,1,1,2,154,1,0,0,1,-0.1,93.798,-40.4,4.794,5195.8,yes
54,1,1,0,0,1,1,2,34,16,0,0,1,1.4,94.465,-41.8,4.967,5228.1,no
51,1,1,2,0,2,1,2,334,2,0,0,1,1.4,94.465,-41.8,4.961,5228.1,no
44,1,1,2,1,2,1,1,955,2,0,0,1,-1.8,92.893,-46.2,1.344,5099.1,yes
24,1,2,2,1,2,1,1,545,2,0,0,1,1.4,93.918,-42.7,4.963,5228.1,no
40,1,1,3,1,2,1,1,124,1,0,0,1,1.4,93.444,-36.1,4.966,5228.1,no
39,1,1,2,1,1,1,2,126,2,0,0,1,1.1,93.994,-36.4,4.86,5191,no
44,1,1,2,0,1,1,1,659,1,0,1,2,-1.8,92.893,-46.2,1.344,5099.1,no
44,1,3,3,1,2,1,1,230,1,0,0,1,-1.8,93.075,-47.1,1.479,5099.1,no
52,1,1,2,0,2,1,2,699,2,0,0,1,1.4,94.465,-41.8,4.961,5228.1,no
51,1,1,2,1,2,1,1,809,1,0,1,2,-1.8,92.893,-46.2,1.281,5099.1,yes
38,1,1,3,1,2,1,1,1276,1,0,0,1,-1.8,92.893,-46.2,1.313,5099.1,yes
34,1,1,4,1,1,1,1,83,2,0,1,2,-1.8,92.893,-46.2,1.313,5099.1,no
23,1,2,2,1,1,1,1,251,1,0,0,1,1.4,93.918,-42.7,4.957,5228.1,no
30,1,2,3,1,1,1,2,25,1,0,0,1,1.1,93.994,-36.4,4.856,5191,no
26,1,1,2,1,1,1,2,389,1,0,0,1,1.1,93.994,-36.4,4.859,5191,no
24,0,2,3,1,2,2,1,696,1,0,2,2,-2.9,92.963,-40.8,1.262,5076.2,no
34,1,1,2,1,2,2,1,102,2,0,0,1,-0.1,93.2,-42,4.12,5195.8,no
59,0,1,0,0,1,1,2,701,1,0,0,1,1.4,94.465,-41.8,4.866,5228.1,yes
32,1,3,3,1,1,1,1,342,3,0,0,1,-1.8,92.893,-46.2,1.344,5099.1,no
27,1,2,3,1,2,2,2,161,1,0,0,1,1.4,94.465,-41.8,4.864,5228.1,no
39,1,1,2,0,2,1,1,223,6,0,0,1,1.4,93.444,-36.1,4.963,5228.1,no
29,1,1,4,1,1,1,2,34,8,0,0,1,-1.8,92.893,-46.2,1.281,5099.1,no
42,1,2,3,1,2,2,1,275,8,0,0,1,1.4,93.444,-36.1,4.965,5228.1,no
60,1,1,0,0,1,1,1,230,1,0,0,1,1.4,93.918,-42.7,4.96,5228.1,no
30,1,2,3,1,1,2,1,81,2,0,0,1,1.4,93.444,-36.1,4.964,5228.1,no
38,1,1,3,1,2,1,1,172,3,0,0,1,-1.8,92.893,-46.2,1.281,5099.1,no
49,1,1,2,1,1,1,1,139,2,0,0,1,1.4,93.444,-36.1,4.963,5228.1,no
30,1,2,3,1,2,1,1,232,2,0,1,2,-1.8,92.893,-46.2,1.299,5099.1,no
41,1,1,2,1,2,1,1,239,1,0,0,1,-1.8,92.893,-46.2,1.25,5099.1,no
56,1,1,2,0,1,1,2,143,2,0,0,1,1.4,94.465,-41.8,4.967,5228.1,no
58,1,2,2,1,2,1,1,127,2,0,0,1,-1.8,92.893,-46.2,1.334,5099.1,no
52,1,3,2,1,2,1,1,291,1,0,1,2,-1.8,93.075,-47.1,1.41,5099.1,no
32,1,1,4,1,2,1,1,173,3,0,0,1,1.4,93.918,-42.7,4.963,5228.1,no
51,1,1,3,1,2,1,1,131,2,0,4,2,-1.8,93.876,-40,0.697,5008.7,no
31,1,1,3,1,2,1,1,73,1,0,0,1,1.4,93.444,-36.1,4.963,5228.1,no
34,1,1,4,1,2,1,1,36,1,0,0,1,1.4,93.444,-36.1,4.963,5228.1,no
60,3,1,0,1,2,1,1,600,2,0,0,1,1.4,93.444,-36.1,4.965,5228.1,yes
36,1,1,3,1,2,1,1,334,3,0,0,1,-1.8,92.893,-46.2,1.313,5099.1,no
30,1,3,2,1,1,1,2,177,1,0,0,1,1.1,93.994,-36.4,4.86,5191,no
51,1,2,3,1,2,2,1,263,2,0,0,1,-2.9,92.963,-40.8,1.268,5076.2,no
26,1,1,2,1,2,1,1,159,2,0,0,1,1.4,93.918,-42.7,4.96,5228.1,no
39,1,1,3,1,2,1,1,217,3,0,0,1,1.4,93.444,-36.1,4.968,5228.1,no
38,1,1,3,0,1,1,2,477,11,0,0,1,1.1,93.994,-36.4,4.857,5191,no
41,1,1,2,1,1,1,2,216,1,0,0,1,1.1,93.994,-36.4,4.856,5191,no
43,0,1,2,0,2,2,2,329,2,0,0,1,1.1,93.994,-36.4,4.857,5191,no
60,1,1,2,1,0,0,2,101,3,0,0,1,1.1,93.994,-36.4,4.86,5191,no
28,1,1,2,0,1,1,2,151,7,0,0,1,1.4,94.465,-41.8,4.864,5228.1,no
34,1,1,4,1,2,1,1,144,5,0,0,1,1.4,93.918,-42.7,4.962,5228.1,no
64,2,3,2,1,2,1,1,604,2,0,0,1,-1.1,94.601,-49.5,0.959,4963.6,no
35,1,1,4,1,2,2,2,634,2,0,0,1,1.1,93.994,-36.4,4.858,5191,no
40,1,1,2,1,2,1,1,107,4,0,0,1,1.4,93.918,-42.7,4.961,5228.1,no
46,1,2,2,0,1,2,1,245,2,0,1,2,-1.8,92.893,-46.2,1.327,5099.1,no
33,1,1,3,1,2,1,1,690,1,0,0,1,-2.9,92.963,-40.8,1.262,5076.2,yes
74,3,1,3,1,1,1,2,160,1,0,0,1,-1.1,94.601,-49.5,0.977,4963.6,no
40,1,1,2,1,2,1,1,286,1,0,0,1,1.4,93.444,-36.1,4.965,5228.1,no
46,1,1,2,1,1,1,1,93,3,0,0,1,1.4,93.918,-42.7,4.962,5228.1,no
41,1,3,4,1,2,1,1,72,1,0,0,1,1.4,93.918,-42.7,4.963,5228.1,no
30,1,2,3,0,2,1,1,103,2,0,0,1,1.4,93.444,-36.1,4.968,5228.1,no
44,1,1,3,1,2,1,1,201,1,0,0,1,-1.8,92.893,-46.2,1.344,5099.1,no
47,1,1,2,1,0,0,1,153,10,0,0,1,1.4,93.444,-36.1,4.965,5228.1,no
50,1,1,2,0,2,1,2,74,1,0,0,1,1.1,93.994,-36.4,4.859,5191,no
29,1,2,4,1,2,1,1,245,1,0,0,1,-1.8,92.893,-46.2,1.244,5099.1,no
51,1,3,2,1,2,1,1,314,4,0,0,1,-1.8,92.893,-46.2,1.291,5099.1,no
52,1,1,2,1,1,1,2,136,2,0,0,1,1.1,93.994,-36.4,4.859,5191,no
27,1,2,2,1,1,1,2,198,3,0,0,1,-1.8,93.075,-47.1,1.41,5099.1,no
44,1,1,2,1,2,1,2,249,1,0,0,1,1.4,94.465,-41.8,4.864,5228.1,no
34,2,1,2,1,1,1,1,123,2,0,0,1,-1.8,92.893,-46.2,1.299,5099.1,no
23,2,2,2,1,2,1,1,226,2,0,1,2,-1.1,94.601,-49.5,1.032,4963.6,yes
30,1,2,4,1,1,1,1,136,2,0,0,1,1.4,93.918,-42.7,4.962,5228.1,no
26,2,2,2,1,2,1,1,113,2,0,0,1,-1.8,92.893,-46.2,1.244,5099.1,no
35,1,1,3,1,2,1,1,262,3,0,0,1,-1.8,92.893,-46.2,1.299,5099.1,no
