Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,RainToday,RainTomorrow
2/9/2014,Albury,18.8,42,0,NA,NA,NNW,63,No,No
2/10/2014,Albury,18.6,36.8,0,NA,NA,W,28,No,No
2/11/2014,Albury,13.9,36.9,0,NA,NA,SW,30,No,No
2/12/2014,Albury,17,36.2,0,NA,NA,SE,19,No,No
2/13/2014,Albury,21.8,31.2,0,NA,NA,S,22,No,No
2/14/2014,Albury,21.3,30.6,0,NA,NA,WSW,28,No,Yes
2/15/2014,Albury,19.2,23.1,21.8,NA,NA,E,20,Yes,Yes
2/16/2014,Albury,20,31.4,7,NA,NA,W,43,Yes,No
2/17/2014,Albury,13,29.9,0,NA,NA,SE,31,No,No
2/18/2014,Albury,15.3,33.4,0,NA,NA,N,35,No,No
2/19/2014,Albury,18.1,32.3,0,NA,NA,WNW,83,No,Yes
2/20/2014,Albury,11.6,22.8,1.6,NA,NA,W,46,Yes,No
2/21/2014,Albury,8.4,26.8,0,NA,NA,WNW,35,No,No
2/22/2014,Albury,10.6,29.8,0,NA,NA,SW,24,No,No
2/23/2014,Albury,13.1,31.4,0,NA,NA,S,20,No,No
2/24/2014,Albury,14.5,33,0,NA,NA,S,24,No,No
2/25/2014,Albury,14.8,34.6,0,NA,NA,WNW,54,No,No
2/26/2014,Albury,17.5,31.4,0,NA,NA,WSW,41,No,No
2/27/2014,Albury,10.8,30.6,0,NA,NA,SW,33,No,No
2/28/2014,Albury,16.4,27.7,0,NA,NA,NNE,31,No,Yes
3/1/2014,Albury,17,27.2,8.8,NA,NA,NE,50,Yes,No
3/2/2014,Albury,15.8,30,0,NA,NA,NE,20,No,No
3/3/2014,Albury,15.9,32.3,0,NA,NA,SE,19,No,No
3/4/2014,Albury,15.9,32.2,0,NA,NA,SSE,41,No,No
3/5/2014,Albury,19.7,31.5,0.2,NA,NA,N,28,No,No
3/6/2014,Albury,16.1,32.6,0.2,NA,NA,WNW,41,No,No
3/7/2014,Albury,10.2,29.1,0,NA,NA,SSW,30,No,No
3/8/2014,Albury,13.3,32.5,0,NA,NA,NE,61,No,No
3/9/2014,Albury,14,31.5,0,NA,NA,ENE,24,No,No
3/10/2014,Albury,14.9,34.5,0,NA,NA,E,28,No,No
3/11/2014,Albury,18.6,34.3,0,NA,NA,WNW,50,No,Yes
3/12/2014,Albury,19,30.1,2.8,NA,NA,NW,31,Yes,No
3/13/2014,Albury,12.1,29.1,0,NA,NA,SSW,20,No,No
3/14/2014,Albury,14.4,31.9,0,NA,NA,NNW,37,No,No
3/15/2014,Albury,12.6,31,0,NA,NA,NNW,63,No,Yes
3/16/2014,Albury,13,20,2.6,NA,NA,WNW,48,Yes,No
3/17/2014,Albury,9.4,25.1,0,NA,NA,NW,37,No,No
3/18/2014,Albury,12.8,27.8,0,NA,NA,WNW,31,No,No
3/19/2014,Albury,9.9,29.5,0,NA,NA,SSW,28,No,No
3/20/2014,Albury,10.3,32.5,0,NA,NA,SE,24,No,No
3/21/2014,Albury,16,30.8,0,NA,NA,NNW,72,No,Yes
3/22/2014,Albury,14,25.5,4.4,NA,NA,W,24,Yes,No
3/23/2014,Albury,8.6,23.2,0,NA,NA,W,35,No,No
3/24/2014,Albury,10.6,20.7,0,NA,NA,NE,24,No,Yes
3/25/2014,Albury,13.8,27.3,2.4,NA,NA,SE,31,Yes,No
3/26/2014,Albury,14.4,21.9,0,NA,NA,SE,24,No,Yes
3/27/2014,Albury,17.4,26.2,16.6,NA,NA,SE,28,Yes,No
3/28/2014,Albury,17.6,25.8,0.4,NA,NA,W,20,No,No
3/29/2014,Albury,14.6,26.7,0,NA,NA,WNW,19,No,No
3/30/2014,Albury,13.8,19.7,0.4,NA,NA,SSE,22,No,Yes
3/31/2014,Albury,11.6,26.7,9.2,NA,NA,SSE,19,Yes,No
4/1/2014,Albury,14.6,28.3,0,NA,NA,SSE,19,No,No
4/2/2014,Albury,13.8,28.5,0,NA,NA,E,24,No,Yes
4/3/2014,Albury,17.6,21.6,1.6,NA,NA,WSW,17,Yes,Yes
4/4/2014,Albury,14.9,19.6,9,NA,NA,SE,48,Yes,Yes
4/5/2014,Albury,14.5,23.3,16.8,NA,NA,SSE,30,Yes,No
4/6/2014,Albury,11.5,25.2,0,NA,NA,ESE,19,No,No
4/7/2014,Albury,12.8,24.9,0,NA,NA,E,30,No,No
4/8/2014,Albury,12.4,25,0,NA,NA,ENE,22,No,Yes
4/9/2014,Albury,15.8,18.2,5,NA,NA,SE,20,Yes,Yes
4/10/2014,Albury,15.7,17.6,12.4,NA,NA,E,20,Yes,Yes
4/11/2014,Albury,16.4,24,66.2,NA,NA,SSW,30,Yes,No
4/12/2014,Albury,10.9,23.8,0.4,NA,NA,SSW,44,No,No
4/13/2014,Albury,12.1,23.9,0,NA,NA,SSE,28,No,No
4/14/2014,Albury,13,21,0,NA,NA,SE,30,No,No
4/15/2014,Albury,8.2,22.4,0,NA,NA,SSE,50,No,No
4/16/2014,Albury,8.7,21.8,0,NA,NA,WNW,22,No,No
4/17/2014,Albury,7,22.4,0,NA,NA,WNW,24,No,No
4/18/2014,Albury,7.9,21.5,0,NA,NA,W,37,No,No
4/19/2014,Albury,4.3,18.1,0.4,NA,NA,SSW,30,No,No
4/20/2014,Albury,3.8,16.4,0,NA,NA,SW,24,No,No
4/21/2014,Albury,4,17.4,0,NA,NA,SW,17,No,No
4/22/2014,Albury,8.2,22.2,0,NA,NA,NE,28,No,Yes
4/23/2014,Albury,12.3,22.5,1.6,NA,NA,NE,31,Yes,No
4/24/2014,Albury,9.2,20.9,0,NA,NA,WNW,33,No,No
4/25/2014,Albury,5.3,22.5,0,NA,NA,NNW,22,No,No
4/26/2014,Albury,11.1,22.8,0,NA,NA,W,41,No,No
4/27/2014,Albury,5.3,21.1,0,NA,NA,NNE,19,No,No
4/28/2014,Albury,7.8,22.9,0,NA,NA,SSE,20,No,No
4/29/2014,Albury,10.4,22.6,0,NA,NA,W,52,No,Yes
4/30/2014,Albury,10.5,18.1,15,NA,NA,WNW,28,Yes,No
5/1/2014,Albury,5.5,17.3,0,NA,NA,NNW,24,No,No
5/2/2014,Albury,5.1,14.5,0,NA,NA,NNW,26,No,Yes
5/3/2014,Albury,8.4,12,3.8,NA,NA,W,30,Yes,No
5/4/2014,Albury,7.9,15.1,0.4,NA,NA,W,39,No,No
5/5/2014,Albury,9.1,15,0,NA,NA,W,30,No,No
5/6/2014,Albury,9.6,16.4,0.2,NA,NA,NNW,24,No,No
5/7/2014,Albury,3.2,16.3,0,NA,NA,SE,33,No,No
5/8/2014,Albury,2.3,16.6,0,NA,NA,SSE,28,No,No
5/9/2014,Albury,3.3,17.8,0,NA,NA,SSE,17,No,Yes
5/10/2014,Albury,8.9,13.9,2.6,NA,NA,NNE,22,Yes,Yes
5/11/2014,Albury,8.1,18,11.4,NA,NA,WNW,26,Yes,No
5/12/2014,Albury,6.1,19.3,0,NA,NA,ESE,13,No,No
5/13/2014,Albury,4.9,18.1,0.2,NA,NA,SSE,15,No,No
5/14/2014,Albury,4.9,18.8,0,NA,NA,SSE,20,No,No
5/15/2014,Albury,6.1,18.5,0,NA,NA,SSE,15,No,No
5/16/2014,Albury,6.6,20.2,0,NA,NA,E,15,No,No
5/17/2014,Albury,6.5,19.5,0,NA,NA,E,11,No,No
5/18/2014,Albury,9.2,18.7,0,NA,NA,SE,11,No,No
5/19/2014,Albury,7.8,19.6,0,NA,NA,W,33,No,Yes
5/20/2014,Albury,10.1,20.5,4.2,NA,NA,N,19,Yes,No
5/21/2014,Albury,9.4,20.3,0,NA,NA,NE,15,No,No
5/22/2014,Albury,8.5,18.9,0.2,NA,NA,SE,19,No,No
5/23/2014,Albury,8.1,20.4,0.2,NA,NA,WNW,19,No,Yes
5/24/2014,Albury,11,19.1,1.4,NA,NA,NW,22,Yes,No
5/25/2014,Albury,7.7,18.8,0,NA,NA,E,15,No,No
5/26/2014,Albury,8.8,22.2,0.2,NA,NA,ENE,19,No,No
5/27/2014,Albury,12.4,17.5,0.6,NA,NA,NNE,63,No,Yes
5/28/2014,Albury,10.6,14,36.4,NA,NA,WNW,26,Yes,No
5/29/2014,Albury,8.8,17.5,0.4,NA,NA,SSE,13,No,No
5/30/2014,Albury,6.7,18.5,0,NA,NA,SE,15,No,No
5/31/2014,Albury,5.5,18.7,0,NA,NA,NE,22,No,Yes
6/1/2014,Albury,10,14,8.2,NA,NA,ESE,24,Yes,Yes
6/2/2014,Albury,10.1,15.8,2.2,NA,NA,NW,26,Yes,No
6/3/2014,Albury,11.4,13.8,0.6,NA,NA,NW,30,No,Yes
6/5/2014,Albury,6.3,15.6,NA,NA,NA,SE,17,NA,No
6/6/2014,Albury,4.7,16,0.2,NA,NA,SE,20,No,No
6/7/2014,Albury,2.6,16,0,NA,NA,WNW,17,No,No
6/8/2014,Albury,1,14.9,0,NA,NA,SSE,30,No,No
6/9/2014,Albury,1.2,18,0,NA,NA,S,19,No,No
6/10/2014,Albury,2.5,16.8,0,NA,NA,SSE,11,No,No
6/11/2014,Albury,1.7,14.9,0,NA,NA,SSE,13,No,No
6/12/2014,Albury,3.8,16.6,0,NA,NA,ENE,24,No,Yes
6/13/2014,Albury,7.9,12.2,3.6,NA,NA,ENE,20,Yes,Yes
6/14/2014,Albury,8.2,15.2,17.4,NA,NA,WSW,19,Yes,No
6/15/2014,Albury,6.6,16.4,1,NA,NA,W,35,No,No
6/16/2014,Albury,1.7,11.7,0,NA,NA,WNW,43,No,Yes
6/17/2014,Albury,5.7,13.8,6.8,NA,NA,W,22,Yes,No
6/18/2014,Albury,4.2,11.3,0,NA,NA,SE,13,No,No
6/19/2014,Albury,5.4,11.2,0,NA,NA,SE,17,No,No
6/20/2014,Albury,3.2,16.5,0,NA,NA,NNW,24,No,No
6/21/2014,Albury,6.9,15.1,0.4,NA,NA,N,17,No,No
6/22/2014,Albury,3.6,14.4,0.2,NA,NA,ENE,15,No,No
6/23/2014,Albury,5.8,12.2,0,NA,NA,NNE,52,No,Yes
6/24/2014,Albury,5.7,12.2,8.6,NA,NA,WNW,67,Yes,Yes
6/25/2014,Albury,5.8,13.2,7.6,NA,NA,W,48,Yes,Yes
6/26/2014,Albury,9.2,14.6,1.4,NA,NA,NW,48,Yes,No
6/27/2014,Albury,8.4,14.4,0.4,NA,NA,NNE,33,No,Yes
6/28/2014,Albury,9,12.4,1.4,NA,NA,NW,44,Yes,Yes
6/29/2014,Albury,6.4,10.7,5,NA,NA,NNW,56,Yes,Yes
6/30/2014,Albury,2,10.1,1.2,NA,NA,W,28,Yes,No
7/1/2014,Albury,4.9,11.1,1,NA,NA,WNW,48,No,No
7/2/2014,Albury,5.5,12.2,0,NA,NA,WSW,20,No,No
7/3/2014,Albury,4.7,13.9,0,NA,NA,ENE,13,No,No
7/4/2014,Albury,3.6,13.9,0.2,NA,NA,NNE,22,No,Yes
7/5/2014,Albury,4.1,11.1,1.8,NA,NA,NW,39,Yes,No
7/6/2014,Albury,7.2,9.6,0,NA,NA,WNW,33,No,No
7/7/2014,Albury,4.8,10.7,0,NA,NA,WNW,19,No,No
7/8/2014,Albury,6.1,13.3,0,NA,NA,NE,30,No,Yes
7/9/2014,Albury,5,11.6,3.8,NA,NA,NNE,43,Yes,Yes
7/10/2014,Albury,6.7,10.5,9.8,NA,NA,WNW,35,Yes,No
7/11/2014,Albury,7.1,11.3,0.4,NA,NA,WNW,28,No,Yes
7/12/2014,Albury,7.4,12.3,4.4,NA,NA,WSW,39,Yes,No
7/13/2014,Albury,-0.5,11.8,0,NA,NA,NW,22,No,No
7/14/2014,Albury,-0.9,12.6,0.2,NA,NA,NNW,13,No,No
7/15/2014,Albury,3.5,11.3,0.2,NA,NA,NE,24,No,Yes
7/16/2014,Albury,6,14.2,7.8,NA,NA,NNW,20,Yes,Yes
7/17/2014,Albury,8.1,12.4,2,NA,NA,WSW,50,Yes,Yes
7/18/2014,Albury,3.4,13.2,6.6,NA,NA,W,39,Yes,No
7/19/2014,Albury,-1.7,15.1,0,NA,NA,WSW,20,No,No
7/20/2014,Albury,-2.1,13.7,0,NA,NA,SE,13,No,No
7/21/2014,Albury,0.3,13.2,0,NA,NA,S,15,No,No
7/22/2014,Albury,-1.3,13.8,0.2,NA,NA,SSE,13,No,No
7/23/2014,Albury,-1.5,14.6,0,NA,NA,SE,13,No,No
7/24/2014,Albury,1,12.4,0,NA,NA,E,20,No,Yes
7/25/2014,Albury,2.2,17.8,1.8,NA,NA,SSW,46,Yes,No
7/26/2014,Albury,4.2,13.6,0.2,NA,NA,NW,20,No,No
7/27/2014,Albury,6.7,12.7,0,NA,NA,NNE,15,No,No
7/28/2014,Albury,2.7,15,0.2,NA,NA,NNE,24,No,No
7/29/2014,Albury,3,16.9,0,NA,NA,NNW,41,No,No
7/30/2014,Albury,7.9,15.4,0,NA,NA,WNW,43,No,No
7/31/2014,Albury,8.9,19.7,0.4,NA,NA,NNW,56,No,No
8/1/2014,Albury,4.7,8.7,1,NA,NA,WNW,54,No,Yes
8/2/2014,Albury,-1.1,11.5,2.2,NA,NA,W,24,Yes,No
8/3/2014,Albury,-1.7,12.7,0.2,NA,NA,SE,15,No,No
8/4/2014,Albury,-1.8,14,0,NA,NA,NNW,13,No,No
8/5/2014,Albury,-2.8,13.5,0,NA,NA,WNW,24,No,No
8/6/2014,Albury,0.1,10.5,0.2,NA,NA,ESE,11,No,No
8/7/2014,Albury,3.6,14.6,0,NA,NA,NW,26,No,No
8/8/2014,Albury,2,13.8,0,NA,NA,SSE,13,No,No
8/9/2014,Albury,1.7,14.2,0,NA,NA,NNW,17,No,No
8/10/2014,Albury,5.5,14.6,0,NA,NA,W,39,No,No
8/11/2014,Albury,-1.3,12,0.2,NA,NA,W,20,No,No
8/12/2014,Albury,-1.7,14.1,0,NA,NA,SE,22,No,No
8/13/2014,Albury,-1.5,14.6,0,NA,NA,SSE,24,No,No
8/14/2014,Albury,-0.7,16.2,0,NA,NA,SE,13,No,No
8/15/2014,Albury,0.3,17,0,NA,NA,SE,19,No,No
8/16/2014,Albury,0.9,15.3,0,NA,NA,E,15,No,No
8/17/2014,Albury,6.6,11.6,0,NA,NA,SSW,22,No,Yes
8/18/2014,Albury,7.6,18.3,6.6,NA,NA,SSE,30,Yes,No
8/19/2014,Albury,4,18.7,0,NA,NA,SW,52,No,No
8/20/2014,Albury,2,16.3,0,NA,NA,SSW,15,No,No
8/21/2014,Albury,2.3,17.5,0,NA,NA,E,52,No,No
8/22/2014,Albury,2.6,18.5,0,NA,NA,SSE,15,No,No
8/23/2014,Albury,2.9,19.8,0,NA,NA,NE,22,No,No
8/24/2014,Albury,3.8,17.8,0,NA,NA,NNW,26,No,No
8/25/2014,Albury,2,17.3,0,NA,NA,SE,13,No,No
8/26/2014,Albury,4.7,20.2,0,NA,NA,SE,30,No,No
8/27/2014,Albury,3.5,19.1,0,NA,NA,E,15,No,No
8/28/2014,Albury,2.3,18.7,0,NA,NA,WSW,22,No,No
8/29/2014,Albury,2.5,19.3,0,NA,NA,WSW,17,No,No
8/30/2014,Albury,2.3,18.8,0,NA,NA,WSW,20,No,No
8/31/2014,Albury,2.8,19.6,0,NA,NA,SE,19,No,No
9/1/2014,Albury,4.6,20.5,0,NA,NA,WSW,43,No,No
9/2/2014,Albury,6.6,15.6,1,NA,NA,SSW,61,No,No
9/3/2014,Albury,-0.6,15.4,0.6,NA,NA,W,24,No,No
9/4/2014,Albury,0.2,16.3,0,NA,NA,WSW,24,No,No
9/5/2014,Albury,2.3,18,0,NA,NA,SE,26,No,No
9/6/2014,Albury,3.3,18.8,0,NA,NA,SSE,19,No,No
9/7/2014,Albury,2.2,20.3,0,NA,NA,E,24,No,No
9/8/2014,Albury,3.7,20.3,0,NA,NA,NE,37,No,No
9/9/2014,Albury,11.7,18.4,0.2,NA,NA,WNW,78,No,Yes
9/10/2014,Albury,7.7,16.5,12.4,NA,NA,WNW,35,Yes,No
9/11/2014,Albury,10.1,17.8,0,NA,NA,W,54,No,No
9/12/2014,Albury,1.7,17.4,0,NA,NA,W,22,No,No
9/13/2014,Albury,2.6,19.3,0,NA,NA,NNE,17,No,No
9/14/2014,Albury,3.2,20.1,0,NA,NA,W,33,No,No
9/15/2014,Albury,4.8,20.7,0,NA,NA,ESE,28,No,No
9/16/2014,Albury,7.8,19,0,NA,NA,W,37,No,No
9/17/2014,Albury,6.8,16.1,0.2,NA,NA,W,48,No,No
9/18/2014,Albury,3.8,15,0,NA,NA,W,35,No,No
9/19/2014,Albury,1.1,16.6,0,NA,NA,WNW,28,No,No
9/20/2014,Albury,2.9,18.9,0,NA,NA,SSE,26,No,No
9/24/2014,Albury,7.8,19.8,NA,NA,NA,E,30,NA,Yes
9/25/2014,Albury,12.7,21.8,41,NA,NA,W,30,Yes,No
9/26/2014,Albury,6.8,17.8,0.6,NA,NA,NW,28,No,No
9/27/2014,Albury,5.3,20.6,0,NA,NA,W,26,No,No
9/28/2014,Albury,7.3,24.1,0,NA,NA,NNE,33,No,No
9/29/2014,Albury,11.3,21.9,0,NA,NA,NNE,30,No,No
9/30/2014,Albury,7.3,24.3,0,NA,NA,WSW,72,No,No
10/1/2014,Albury,5.3,16.3,0,NA,NA,WSW,41,No,No
10/3/2014,Albury,4.9,22.8,NA,NA,NA,NA,NA,NA,No
10/4/2014,Albury,5.8,23.5,0,NA,NA,N,24,No,No
10/5/2014,Albury,8.6,28.3,0,NA,NA,WNW,31,No,No
10/6/2014,Albury,12.9,29.9,0,NA,NA,N,72,No,Yes
10/7/2014,Albury,11.7,18.6,9.6,NA,NA,W,65,Yes,No
10/8/2014,Albury,5.1,18.6,0,NA,NA,WSW,43,No,No
10/9/2014,Albury,5.7,21.5,0,NA,NA,WNW,24,No,No
10/10/2014,Albury,7.6,23.6,0,NA,NA,E,19,No,No
10/11/2014,Albury,7.1,27.4,0,NA,NA,SSE,20,No,No
10/12/2014,Albury,8.2,30.3,0,NA,NA,NNE,48,No,Yes
10/13/2014,Albury,14.8,19.3,3.4,NA,NA,W,48,Yes,Yes
10/14/2014,Albury,7.3,18.1,3.2,NA,NA,ESE,41,Yes,No
10/15/2014,Albury,2.9,19.5,0.2,NA,NA,SE,22,No,No
10/16/2014,Albury,3.5,19.3,0.2,NA,NA,WNW,39,No,No
10/17/2014,Albury,5.1,20.3,0,NA,NA,E,28,No,No
10/18/2014,Albury,5.3,23.1,0,NA,NA,SE,39,No,No
10/19/2014,Albury,8.2,26.8,0,NA,NA,SE,41,No,No
10/20/2014,Albury,10.7,26.9,0,NA,NA,SE,31,No,No
10/21/2014,Albury,9.5,26.3,0,NA,NA,ENE,26,No,No
10/22/2014,Albury,10.8,29,0,NA,NA,N,30,No,No
10/23/2014,Albury,14.5,32.1,0,NA,NA,NE,31,No,No
10/24/2014,Albury,16.9,32.9,0,NA,NA,W,46,No,No
10/25/2014,Albury,11.9,32.4,0,NA,NA,E,20,No,No
10/26/2014,Albury,11.8,29.1,0,NA,NA,W,39,No,No
10/27/2014,Albury,14.3,22,0.2,NA,NA,W,67,No,No
10/28/2014,Albury,6.4,19.9,1,NA,NA,W,41,No,No
10/29/2014,Albury,7.6,24.4,0,NA,NA,W,28,No,Yes
10/30/2014,Albury,8.9,29,1.8,NA,NA,W,35,Yes,No
10/31/2014,Albury,9.1,33.8,0,NA,NA,NW,39,No,No
11/1/2014,Albury,15.2,21.7,0,NA,NA,W,59,No,Yes
11/2/2014,Albury,5.5,19.1,5,NA,NA,W,43,Yes,No
11/3/2014,Albury,5.8,24.4,0,NA,NA,SSE,24,No,No
11/4/2014,Albury,9.6,27.9,0,NA,NA,W,41,No,No
11/5/2014,Albury,12,26,0,NA,NA,WNW,41,No,No
11/6/2014,Albury,7.8,25.8,0,NA,NA,WNW,30,No,No
11/7/2014,Albury,9.2,29.9,0,NA,NA,S,20,No,No
11/8/2014,Albury,11.1,34,0,NA,NA,ENE,37,No,No
11/9/2014,Albury,13.6,30.7,0,NA,NA,WNW,37,No,No
11/10/2014,Albury,10,29.3,0,NA,NA,W,41,No,No
11/11/2014,Albury,9.4,29.3,0,NA,NA,NW,24,No,No
11/12/2014,Albury,9.9,30.5,0,NA,NA,NW,28,No,No
11/13/2014,Albury,12.7,33.2,0,NA,NA,WNW,24,No,No
11/14/2014,Albury,14.2,37.9,0,NA,NA,SW,52,No,No
11/15/2014,Albury,17.5,24.3,0,NA,NA,W,37,No,Yes
11/16/2014,Albury,14.6,21.1,24.4,NA,NA,W,52,Yes,No
11/17/2014,Albury,8.3,22.4,0.2,NA,NA,W,33,No,No
11/18/2014,Albury,9.4,26.6,0,NA,NA,NW,31,No,No
11/19/2014,Albury,10.4,29.7,0,NA,NA,W,30,No,No
11/20/2014,Albury,11.8,34.6,0,NA,NA,WSW,56,No,No
11/21/2014,Albury,18.5,29.5,0,NA,NA,W,41,No,No
11/22/2014,Albury,12.6,33.2,0,NA,NA,W,35,No,No
11/23/2014,Albury,17.3,36.2,0.6,NA,NA,NW,41,No,No
11/24/2014,Albury,19.8,26.6,0,NA,NA,WSW,69,No,Yes
11/25/2014,Albury,10.1,22.8,27,NA,NA,WSW,44,Yes,No
11/26/2014,Albury,9.7,26,0.2,NA,NA,WSW,35,No,No
11/27/2014,Albury,12.8,28.3,0,NA,NA,SSE,26,No,No
11/28/2014,Albury,12.5,29.8,0,NA,NA,SSE,24,No,No
11/29/2014,Albury,14.7,32.3,0,NA,NA,NE,30,No,No
11/30/2014,Albury,20.6,32.7,0,NA,NA,NE,44,No,No
12/1/2014,Albury,20.5,32.4,0,NA,NA,NNW,57,No,Yes
12/2/2014,Albury,15.5,33.2,13.2,NA,NA,W,39,Yes,No
12/3/2014,Albury,14.8,25.8,0,NA,NA,WSW,31,No,Yes
12/4/2014,Albury,17.5,30.2,13.4,NA,NA,ENE,37,Yes,No
12/5/2014,Albury,17.2,28.9,0,NA,NA,SE,37,No,No
12/6/2014,Albury,16,26.3,0.8,NA,NA,NE,43,No,Yes
12/7/2014,Albury,15.7,23.7,4.4,NA,NA,SE,31,Yes,Yes
12/8/2014,Albury,13.9,27.7,1.4,NA,NA,W,37,Yes,No
12/9/2014,Albury,13.9,31.2,0,NA,NA,SW,31,No,No
12/10/2014,Albury,15,29.7,0,NA,NA,SSE,33,No,Yes
12/11/2014,Albury,15.8,27.4,1.4,NA,NA,SSE,54,Yes,No
12/12/2014,Albury,12.9,27.5,0,NA,NA,SE,35,No,No
12/13/2014,Albury,13,29.1,0,NA,NA,SSE,50,No,No
12/14/2014,Albury,13.1,29.1,0,NA,NA,SSE,28,No,No
12/15/2014,Albury,14.2,35.6,0,NA,NA,NNW,39,No,No
12/16/2014,Albury,20.3,34.9,0.4,NA,NA,NW,65,No,No
12/17/2014,Albury,11.7,26.4,0,NA,NA,SW,43,No,No
12/18/2014,Albury,10.5,29.3,0,NA,NA,WSW,54,No,No
12/19/2014,Albury,10.2,25,0,NA,NA,W,41,No,No
12/20/2014,Albury,11.1,30,0,NA,NA,S,26,No,No
12/21/2014,Albury,14.1,33.6,0,NA,NA,NE,28,No,No
12/22/2014,Albury,17.5,35.5,0,NA,NA,NNW,43,No,No
12/23/2014,Albury,21.2,33.4,0.6,NA,NA,ENE,41,No,No
12/24/2014,Albury,18,33.7,0.4,NA,NA,WSW,57,No,No
12/25/2014,Albury,14.4,32.2,0,NA,NA,WNW,41,No,No
12/26/2014,Albury,15.1,25.7,0,NA,NA,W,43,No,No
12/27/2014,Albury,9.9,28.9,0,NA,NA,NE,39,No,No
12/28/2014,Albury,16.2,31.7,0,NA,NA,ENE,28,No,No
12/29/2014,Albury,17.7,33.7,0,NA,NA,NW,85,No,Yes
12/30/2014,Albury,12,27,1.4,NA,NA,W,46,Yes,No
12/31/2014,Albury,10.1,30.6,0,NA,NA,W,30,No,No
1/1/2015,Albury,11.4,33.5,0,NA,NA,WSW,30,No,No
1/2/2015,Albury,15.5,39.6,0,NA,NA,NE,56,No,No
1/3/2015,Albury,17.1,38.3,0,NA,NA,NNE,48,No,No
1/4/2015,Albury,26,33.1,0,NA,NA,NNE,41,No,No
1/5/2015,Albury,19,35.2,0,NA,NA,E,33,No,No
1/6/2015,Albury,20.5,36.1,0,NA,NA,NE,39,No,No
1/7/2015,Albury,20.3,36.5,0,NA,NA,NNE,31,No,No
1/8/2015,Albury,20.7,34.1,0,NA,NA,N,44,No,Yes
1/9/2015,Albury,20.4,26.4,5.4,NA,NA,SSE,30,Yes,Yes
1/10/2015,Albury,19.7,21.7,7,NA,NA,SSE,24,Yes,Yes
1/11/2015,Albury,18.4,30.6,12.6,NA,NA,NE,28,Yes,No
1/12/2015,Albury,17.6,33.1,0.2,NA,NA,NNE,39,No,No
1/13/2015,Albury,18.1,27,0,NA,NA,NNE,39,No,Yes
1/14/2015,Albury,17.9,28.1,46.8,NA,NA,WSW,50,Yes,No
1/15/2015,Albury,13.5,28.3,0.4,NA,NA,WNW,43,No,No
1/16/2015,Albury,11.4,28.4,0,NA,NA,NW,41,No,No
1/17/2015,Albury,15.8,27.6,0,NA,NA,WNW,48,No,No
1/18/2015,Albury,12.1,28,0,NA,NA,WSW,37,No,No
1/19/2015,Albury,14.7,28.6,0,NA,NA,SSE,28,No,No
1/20/2015,Albury,14.4,31.1,0,NA,NA,NW,59,No,Yes
1/21/2015,Albury,18.1,28.8,8.4,NA,NA,SE,35,Yes,No
1/22/2015,Albury,17.7,33.7,0,NA,NA,NE,24,No,No
1/23/2015,Albury,20.2,36,0,NA,NA,SW,63,No,Yes
1/24/2015,Albury,20.1,30.8,15.8,NA,NA,WNW,28,Yes,No
1/25/2015,Albury,18,26.9,0.2,NA,NA,NW,46,No,No
1/26/2015,Albury,11.5,26,0,NA,NA,SSE,26,No,No
1/27/2015,Albury,15.4,28.9,0,NA,NA,SE,43,No,No
1/28/2015,Albury,16.6,27.5,0,NA,NA,SSE,50,No,No
1/29/2015,Albury,14,25,0,NA,NA,SE,46,No,No
1/30/2015,Albury,9.2,24,0,NA,NA,ESE,33,No,No
1/31/2015,Albury,10.5,26.8,0,NA,NA,WSW,31,No,No
2/1/2015,Albury,13.8,28.5,0,NA,NA,SE,43,No,No
2/2/2015,Albury,16.9,29,0,NA,NA,SSE,33,No,No
2/3/2015,Albury,13.6,29.8,0,NA,NA,WSW,33,No,No
2/4/2015,Albury,15.2,29.5,0,NA,NA,SE,37,No,No
2/5/2015,Albury,15,31.4,0,NA,NA,SE,28,No,No
2/6/2015,Albury,15.7,33.1,0,NA,NA,SW,33,No,No
2/7/2015,Albury,16.9,33.5,0,NA,NA,WNW,43,No,No
2/8/2015,Albury,19.6,38.8,0.2,NA,NA,NW,41,No,No
2/9/2015,Albury,20.4,36.1,0,NA,NA,NE,31,No,No
2/10/2015,Albury,18.3,34,0,NA,NA,ENE,30,No,No
2/11/2015,Albury,20.3,35.8,0,NA,NA,SE,81,No,Yes
2/12/2015,Albury,17.8,31.9,9.8,NA,NA,E,56,Yes,No
2/13/2015,Albury,18.3,32,0,NA,NA,SE,31,No,No
2/14/2015,Albury,19.3,24.7,0.2,NA,NA,NNE,31,No,Yes
2/15/2015,Albury,16.9,30.9,10.6,NA,NA,SW,24,Yes,No
2/16/2015,Albury,19.7,34.9,0,NA,NA,NNE,41,No,No
2/17/2015,Albury,20.5,33.9,0,NA,NA,NNE,37,No,No
2/18/2015,Albury,19.7,28.2,0,NA,NA,NE,50,No,Yes
2/19/2015,Albury,18,33.1,6,NA,NA,N,35,Yes,No
2/20/2015,Albury,19,33.3,0.2,NA,NA,S,30,No,No
2/21/2015,Albury,18.4,34.6,0,NA,NA,NNE,31,No,No
2/22/2015,Albury,19,34.5,0,NA,NA,NE,33,No,No
